QuestionText,AnswerText,Tags
What oxfords do you wear for gym in autumn?,casual orange silk oxfords,"oxfords,casual,orange,silk,gym,autumn"
What jeans do you wear for party in summer?,streetwear purple wool jeans,"jeans,streetwear,purple,wool,party,summer"
Describe a suit you would wear to work in summer.,grunge brown nylon suit,"suit,grunge,brown,nylon,work,summer"
What scarf do you wear for indoor in summer?,vintage brown leather scarf,"scarf,vintage,brown,leather,indoor,summer"
What pants do you wear for casual in spring?,formal green wool pants,"pants,formal,green,wool,casual,spring"
Describe a shirt you would wear to travel in winter.,vintage red leather shirt,"shirt,vintage,red,leather,travel,winter"
Describe a bag you would wear to interview in spring.,formal beige nylon bag,"bag,formal,beige,nylon,interview,spring"
What's your preferred belt for interview in winter?,bohemian white suede belt,"belt,bohemian,white,suede,interview,winter"
Which suit is your choice for party during autumn?,minimalist pink silk suit,"suit,minimalist,pink,silk,party,autumn"
Describe a pants you would wear to concert in summer.,bohemian yellow leather pants,"pants,bohemian,yellow,leather,concert,summer"
What's your preferred t-shirt for indoor in autumn?,bohemian green wool t-shirt,"t-shirt,bohemian,green,wool,indoor,autumn"
What's your preferred suit for dinner in summer?,grunge purple polyester suit,"suit,grunge,purple,polyester,dinner,summer"
What's your preferred coat for date night in summer?,casual orange cotton coat,"coat,casual,orange,cotton,date night,summer"
Which sneakers is your choice for formal during autumn?,vintage orange linen sneakers,"sneakers,vintage,orange,linen,formal,autumn"
Which sneakers is your choice for party during winter?,streetwear pink suede sneakers,"sneakers,streetwear,pink,suede,party,winter"
What's your preferred dress for outdoor in autumn?,vintage yellow cotton dress,"dress,vintage,yellow,cotton,outdoor,autumn"
What hat do you wear for interview in summer?,punk beige polyester hat,"hat,punk,beige,polyester,interview,summer"
Describe a loafers you would wear to gym in spring.,punk brown velvet loafers,"loafers,punk,brown,velvet,gym,spring"
What heels do you wear for date night in autumn?,grunge blue nylon heels,"heels,grunge,blue,nylon,date night,autumn"
Which shorts is your choice for dinner during summer?,punk pink denim shorts,"shorts,punk,pink,denim,dinner,summer"
Describe a bag you would wear to outdoor in spring.,grunge brown nylon bag,"bag,grunge,brown,nylon,outdoor,spring"
What's your preferred oxfords for party in spring?,preppy yellow wool oxfords,"oxfords,preppy,yellow,wool,party,spring"
Describe a bag you would wear to indoor in winter.,preppy beige cotton bag,"bag,preppy,beige,cotton,indoor,winter"
What bag do you wear for formal in winter?,formal red nylon bag,"bag,formal,red,nylon,formal,winter"
Describe a scarf you would wear to travel in spring.,punk blue nylon scarf,"scarf,punk,blue,nylon,travel,spring"
Which suit is your choice for concert during winter?,formal pink nylon suit,"suit,formal,pink,nylon,concert,winter"
Describe a scarf you would wear to beach in autumn.,vintage white velvet scarf,"scarf,vintage,white,velvet,beach,autumn"
Describe a blouse you would wear to dinner in winter.,athleisure gray linen blouse,"blouse,athleisure,gray,linen,dinner,winter"
What trousers do you wear for beach in summer?,streetwear purple silk trousers,"trousers,streetwear,purple,silk,beach,summer"
What sweater do you wear for travel in winter?,punk brown leather sweater,"sweater,punk,brown,leather,travel,winter"
Describe a oxfords you would wear to concert in winter.,minimalist white silk oxfords,"oxfords,minimalist,white,silk,concert,winter"
What pants do you wear for party in autumn?,bohemian purple cotton pants,"pants,bohemian,purple,cotton,party,autumn"
Which pants is your choice for dinner during spring?,punk black nylon pants,"pants,punk,black,nylon,dinner,spring"
Which trousers is your choice for party during autumn?,grunge yellow suede trousers,"trousers,grunge,yellow,suede,party,autumn"
What sandals do you wear for concert in winter?,grunge brown suede sandals,"sandals,grunge,brown,suede,concert,winter"
What jacket do you wear for date night in winter?,minimalist red linen jacket,"jacket,minimalist,red,linen,date night,winter"
Which scarf is your choice for wedding during summer?,preppy orange suede scarf,"scarf,preppy,orange,suede,wedding,summer"
Describe a loafers you would wear to party in autumn.,punk green linen loafers,"loafers,punk,green,linen,party,autumn"
Which pants is your choice for dinner during winter?,minimalist white cotton pants,"pants,minimalist,white,cotton,dinner,winter"
Describe a blouse you would wear to indoor in summer.,athleisure brown wool blouse,"blouse,athleisure,brown,wool,indoor,summer"
Describe a hoodie you would wear to festival in spring.,athleisure pink polyester hoodie,"hoodie,athleisure,pink,polyester,festival,spring"
Which skirt is your choice for work during summer?,minimalist pink linen skirt,"skirt,minimalist,pink,linen,work,summer"
What's your preferred belt for wedding in winter?,punk brown cotton belt,"belt,punk,brown,cotton,wedding,winter"
What sandals do you wear for beach in winter?,minimalist blue linen sandals,"sandals,minimalist,blue,linen,beach,winter"
Describe a jeans you would wear to dinner in spring.,athleisure gray velvet jeans,"jeans,athleisure,gray,velvet,dinner,spring"
What bag do you wear for formal in winter?,preppy purple denim bag,"bag,preppy,purple,denim,formal,winter"
What's your preferred suit for work in autumn?,streetwear green linen suit,"suit,streetwear,green,linen,work,autumn"
What's your preferred boots for date night in autumn?,athleisure blue leather boots,"boots,athleisure,blue,leather,date night,autumn"
What suit do you wear for interview in spring?,streetwear red velvet suit,"suit,streetwear,red,velvet,interview,spring"
Describe a scarf you would wear to wedding in autumn.,grunge green nylon scarf,"scarf,grunge,green,nylon,wedding,autumn"
Describe a coat you would wear to beach in summer.,preppy orange cotton coat,"coat,preppy,orange,cotton,beach,summer"
Which hat is your choice for indoor during autumn?,casual gray suede hat,"hat,casual,gray,suede,indoor,autumn"
What suit do you wear for indoor in summer?,athleisure yellow silk suit,"suit,athleisure,yellow,silk,indoor,summer"
What sneakers do you wear for festival in summer?,casual gray linen sneakers,"sneakers,casual,gray,linen,festival,summer"
What boots do you wear for casual in spring?,athleisure blue silk boots,"boots,athleisure,blue,silk,casual,spring"
Describe a hoodie you would wear to indoor in winter.,minimalist orange velvet hoodie,"hoodie,minimalist,orange,velvet,indoor,winter"
What's your preferred boots for beach in winter?,athleisure green suede boots,"boots,athleisure,green,suede,beach,winter"
What's your preferred dress for outdoor in autumn?,streetwear red suede dress,"dress,streetwear,red,suede,outdoor,autumn"
What's your preferred sneakers for party in autumn?,bohemian purple silk sneakers,"sneakers,bohemian,purple,silk,party,autumn"
Describe a jewelry you would wear to indoor in summer.,minimalist purple denim jewelry,"jewelry,minimalist,purple,denim,indoor,summer"
What sandals do you wear for outdoor in winter?,minimalist yellow velvet sandals,"sandals,minimalist,yellow,velvet,outdoor,winter"
What belt do you wear for interview in spring?,punk pink leather belt,"belt,punk,pink,leather,interview,spring"
Describe a trousers you would wear to festival in winter.,casual beige nylon trousers,"trousers,casual,beige,nylon,festival,winter"
What's your preferred shorts for festival in autumn?,preppy pink wool shorts,"shorts,preppy,pink,wool,festival,autumn"
What's your preferred jeans for wedding in winter?,athleisure yellow wool jeans,"jeans,athleisure,yellow,wool,wedding,winter"
What's your preferred dress for interview in spring?,athleisure pink silk dress,"dress,athleisure,pink,silk,interview,spring"
Which flats is your choice for travel during autumn?,vintage beige wool flats,"flats,vintage,beige,wool,travel,autumn"
Which pants is your choice for party during spring?,minimalist red denim pants,"pants,minimalist,red,denim,party,spring"
Describe a sweater you would wear to concert in summer.,preppy orange velvet sweater,"sweater,preppy,orange,velvet,concert,summer"
What sandals do you wear for party in winter?,athleisure brown cotton sandals,"sandals,athleisure,brown,cotton,party,winter"
Describe a jewelry you would wear to indoor in summer.,grunge brown polyester jewelry,"jewelry,grunge,brown,polyester,indoor,summer"
What skirt do you wear for concert in autumn?,punk green linen skirt,"skirt,punk,green,linen,concert,autumn"
What's your preferred heels for formal in spring?,vintage brown wool heels,"heels,vintage,brown,wool,formal,spring"
Describe a slippers you would wear to travel in winter.,casual green velvet slippers,"slippers,casual,green,velvet,travel,winter"
Which suit is your choice for party during autumn?,bohemian orange nylon suit,"suit,bohemian,orange,nylon,party,autumn"
What shirt do you wear for concert in spring?,preppy orange nylon shirt,"shirt,preppy,orange,nylon,concert,spring"
Describe a sneakers you would wear to interview in autumn.,streetwear blue leather sneakers,"sneakers,streetwear,blue,leather,interview,autumn"
What oxfords do you wear for party in summer?,formal orange linen oxfords,"oxfords,formal,orange,linen,party,summer"
Which boots is your choice for outdoor during summer?,preppy white suede boots,"boots,preppy,white,suede,outdoor,summer"
What t-shirt do you wear for date night in summer?,preppy black nylon t-shirt,"t-shirt,preppy,black,nylon,date night,summer"
What's your preferred loafers for gym in autumn?,streetwear orange polyester loafers,"loafers,streetwear,orange,polyester,gym,autumn"
What's your preferred oxfords for formal in winter?,bohemian red wool oxfords,"oxfords,bohemian,red,wool,formal,winter"
What's your preferred belt for formal in winter?,casual yellow suede belt,"belt,casual,yellow,suede,formal,winter"
Describe a slippers you would wear to dinner in summer.,bohemian pink nylon slippers,"slippers,bohemian,pink,nylon,dinner,summer"
Describe a sneakers you would wear to travel in summer.,grunge yellow cotton sneakers,"sneakers,grunge,yellow,cotton,travel,summer"
What's your preferred sandals for formal in winter?,streetwear orange leather sandals,"sandals,streetwear,orange,leather,formal,winter"
Describe a loafers you would wear to travel in spring.,casual brown linen loafers,"loafers,casual,brown,linen,travel,spring"
Which heels is your choice for beach during winter?,bohemian yellow leather heels,"heels,bohemian,yellow,leather,beach,winter"
What's your preferred heels for travel in spring?,preppy orange nylon heels,"heels,preppy,orange,nylon,travel,spring"
What blazer do you wear for date night in autumn?,minimalist yellow polyester blazer,"blazer,minimalist,yellow,polyester,date night,autumn"
Which scarf is your choice for outdoor during summer?,grunge orange silk scarf,"scarf,grunge,orange,silk,outdoor,summer"
What jewelry do you wear for gym in spring?,minimalist purple linen jewelry,"jewelry,minimalist,purple,linen,gym,spring"
What hoodie do you wear for date night in autumn?,preppy brown suede hoodie,"hoodie,preppy,brown,suede,date night,autumn"
Describe a shirt you would wear to travel in autumn.,minimalist brown polyester shirt,"shirt,minimalist,brown,polyester,travel,autumn"
Describe a hoodie you would wear to indoor in spring.,vintage beige polyester hoodie,"hoodie,vintage,beige,polyester,indoor,spring"
Which belt is your choice for travel during winter?,minimalist brown suede belt,"belt,minimalist,brown,suede,travel,winter"
What's your preferred trousers for dinner in summer?,vintage pink nylon trousers,"trousers,vintage,pink,nylon,dinner,summer"
What's your preferred slippers for work in summer?,minimalist yellow linen slippers,"slippers,minimalist,yellow,linen,work,summer"
Which t-shirt is your choice for wedding during winter?,casual white cotton t-shirt,"t-shirt,casual,white,cotton,wedding,winter"
Describe a blouse you would wear to formal in winter.,punk gray suede blouse,"blouse,punk,gray,suede,formal,winter"
What sweater do you wear for gym in winter?,minimalist brown cotton sweater,"sweater,minimalist,brown,cotton,gym,winter"
What's your preferred slippers for formal in winter?,preppy yellow linen slippers,"slippers,preppy,yellow,linen,formal,winter"
Which skirt is your choice for festival during winter?,vintage brown leather skirt,"skirt,vintage,brown,leather,festival,winter"
Which blazer is your choice for wedding during spring?,punk beige velvet blazer,"blazer,punk,beige,velvet,wedding,spring"
What trousers do you wear for interview in spring?,preppy brown nylon trousers,"trousers,preppy,brown,nylon,interview,spring"
What's your preferred hoodie for outdoor in summer?,minimalist pink nylon hoodie,"hoodie,minimalist,pink,nylon,outdoor,summer"
What heels do you wear for party in autumn?,athleisure blue leather heels,"heels,athleisure,blue,leather,party,autumn"
Describe a jewelry you would wear to casual in summer.,streetwear black denim jewelry,"jewelry,streetwear,black,denim,casual,summer"
Which shorts is your choice for formal during spring?,streetwear brown suede shorts,"shorts,streetwear,brown,suede,formal,spring"
Which jacket is your choice for wedding during autumn?,preppy red velvet jacket,"jacket,preppy,red,velvet,wedding,autumn"
What's your preferred shirt for party in winter?,athleisure orange suede shirt,"shirt,athleisure,orange,suede,party,winter"
Describe a belt you would wear to wedding in spring.,vintage purple polyester belt,"belt,vintage,purple,polyester,wedding,spring"
Which oxfords is your choice for festival during autumn?,athleisure red leather oxfords,"oxfords,athleisure,red,leather,festival,autumn"
Which scarf is your choice for festival during summer?,preppy green polyester scarf,"scarf,preppy,green,polyester,festival,summer"
What's your preferred sneakers for dinner in winter?,formal red suede sneakers,"sneakers,formal,red,suede,dinner,winter"
What blouse do you wear for festival in summer?,punk red leather blouse,"blouse,punk,red,leather,festival,summer"
What's your preferred blouse for formal in summer?,streetwear red wool blouse,"blouse,streetwear,red,wool,formal,summer"
What's your preferred jeans for travel in spring?,streetwear brown velvet jeans,"jeans,streetwear,brown,velvet,travel,spring"
Which jewelry is your choice for party during summer?,minimalist black nylon jewelry,"jewelry,minimalist,black,nylon,party,summer"
What's your preferred trousers for casual in autumn?,grunge orange polyester trousers,"trousers,grunge,orange,polyester,casual,autumn"
Which pants is your choice for work during summer?,grunge green wool pants,"pants,grunge,green,wool,work,summer"
Which skirt is your choice for gym during spring?,casual white cotton skirt,"skirt,casual,white,cotton,gym,spring"
Which bag is your choice for date night during autumn?,punk white wool bag,"bag,punk,white,wool,date night,autumn"
Describe a jacket you would wear to interview in spring.,casual blue velvet jacket,"jacket,casual,blue,velvet,interview,spring"
Which shirt is your choice for dinner during autumn?,grunge brown linen shirt,"shirt,grunge,brown,linen,dinner,autumn"
What's your preferred heels for interview in autumn?,streetwear orange wool heels,"heels,streetwear,orange,wool,interview,autumn"
What sweater do you wear for beach in autumn?,minimalist green suede sweater,"sweater,minimalist,green,suede,beach,autumn"
What sandals do you wear for formal in summer?,preppy white polyester sandals,"sandals,preppy,white,polyester,formal,summer"
What shirt do you wear for interview in summer?,formal black wool shirt,"shirt,formal,black,wool,interview,summer"
Which sneakers is your choice for work during winter?,formal purple suede sneakers,"sneakers,formal,purple,suede,work,winter"
Describe a loafers you would wear to party in winter.,casual red nylon loafers,"loafers,casual,red,nylon,party,winter"
Which heels is your choice for beach during winter?,athleisure purple linen heels,"heels,athleisure,purple,linen,beach,winter"
Which sweater is your choice for beach during winter?,preppy beige silk sweater,"sweater,preppy,beige,silk,beach,winter"
What scarf do you wear for date night in winter?,streetwear beige linen scarf,"scarf,streetwear,beige,linen,date night,winter"
What's your preferred trousers for wedding in spring?,bohemian white leather trousers,"trousers,bohemian,white,leather,wedding,spring"
Describe a t-shirt you would wear to festival in autumn.,vintage brown leather t-shirt,"t-shirt,vintage,brown,leather,festival,autumn"
What's your preferred belt for interview in summer?,formal red wool belt,"belt,formal,red,wool,interview,summer"
Which blazer is your choice for concert during spring?,minimalist black nylon blazer,"blazer,minimalist,black,nylon,concert,spring"
Which sandals is your choice for casual during spring?,punk red nylon sandals,"sandals,punk,red,nylon,casual,spring"
Describe a sneakers you would wear to interview in summer.,punk green polyester sneakers,"sneakers,punk,green,polyester,interview,summer"
Describe a suit you would wear to wedding in autumn.,punk blue suede suit,"suit,punk,blue,suede,wedding,autumn"
What boots do you wear for gym in spring?,athleisure green linen boots,"boots,athleisure,green,linen,gym,spring"
What's your preferred dress for gym in summer?,vintage beige silk dress,"dress,vintage,beige,silk,gym,summer"
Describe a blazer you would wear to gym in spring.,streetwear red cotton blazer,"blazer,streetwear,red,cotton,gym,spring"
What's your preferred shirt for beach in spring?,formal blue wool shirt,"shirt,formal,blue,wool,beach,spring"
Describe a hat you would wear to party in summer.,preppy yellow wool hat,"hat,preppy,yellow,wool,party,summer"
Describe a boots you would wear to casual in autumn.,minimalist white velvet boots,"boots,minimalist,white,velvet,casual,autumn"
What's your preferred hoodie for outdoor in winter?,casual blue velvet hoodie,"hoodie,casual,blue,velvet,outdoor,winter"
What bag do you wear for party in winter?,athleisure yellow linen bag,"bag,athleisure,yellow,linen,party,winter"
What scarf do you wear for travel in winter?,vintage brown linen scarf,"scarf,vintage,brown,linen,travel,winter"
Which skirt is your choice for formal during summer?,bohemian blue denim skirt,"skirt,bohemian,blue,denim,formal,summer"
Which loafers is your choice for festival during winter?,minimalist white nylon loafers,"loafers,minimalist,white,nylon,festival,winter"
Describe a blouse you would wear to festival in spring.,streetwear yellow wool blouse,"blouse,streetwear,yellow,wool,festival,spring"
What's your preferred dress for indoor in winter?,punk blue suede dress,"dress,punk,blue,suede,indoor,winter"
What's your preferred loafers for travel in winter?,vintage purple wool loafers,"loafers,vintage,purple,wool,travel,winter"
Describe a coat you would wear to beach in summer.,streetwear red cotton coat,"coat,streetwear,red,cotton,beach,summer"
Describe a jewelry you would wear to beach in autumn.,bohemian orange velvet jewelry,"jewelry,bohemian,orange,velvet,beach,autumn"
Which loafers is your choice for dinner during autumn?,preppy brown denim loafers,"loafers,preppy,brown,denim,dinner,autumn"
What's your preferred skirt for beach in winter?,minimalist orange denim skirt,"skirt,minimalist,orange,denim,beach,winter"
Which oxfords is your choice for travel during spring?,preppy blue cotton oxfords,"oxfords,preppy,blue,cotton,travel,spring"
What t-shirt do you wear for gym in summer?,grunge pink polyester t-shirt,"t-shirt,grunge,pink,polyester,gym,summer"
What heels do you wear for casual in spring?,streetwear orange silk heels,"heels,streetwear,orange,silk,casual,spring"
Describe a oxfords you would wear to indoor in summer.,casual pink cotton oxfords,"oxfords,casual,pink,cotton,indoor,summer"
Which pants is your choice for gym during autumn?,preppy blue wool pants,"pants,preppy,blue,wool,gym,autumn"
Describe a jeans you would wear to party in spring.,casual red leather jeans,"jeans,casual,red,leather,party,spring"
What's your preferred scarf for casual in winter?,preppy blue velvet scarf,"scarf,preppy,blue,velvet,casual,winter"
Describe a shorts you would wear to gym in autumn.,punk red leather shorts,"shorts,punk,red,leather,gym,autumn"
What sweater do you wear for interview in winter?,vintage yellow cotton sweater,"sweater,vintage,yellow,cotton,interview,winter"
What's your preferred loafers for festival in spring?,vintage orange cotton loafers,"loafers,vintage,orange,cotton,festival,spring"
What's your preferred slippers for concert in winter?,bohemian pink velvet slippers,"slippers,bohemian,pink,velvet,concert,winter"
Describe a t-shirt you would wear to party in winter.,casual yellow velvet t-shirt,"t-shirt,casual,yellow,velvet,party,winter"
What belt do you wear for gym in autumn?,streetwear orange denim belt,"belt,streetwear,orange,denim,gym,autumn"
What scarf do you wear for dinner in winter?,casual red nylon scarf,"scarf,casual,red,nylon,dinner,winter"
Describe a hat you would wear to concert in summer.,punk pink suede hat,"hat,punk,pink,suede,concert,summer"
Describe a jeans you would wear to dinner in spring.,preppy pink cotton jeans,"jeans,preppy,pink,cotton,dinner,spring"
Which hat is your choice for outdoor during autumn?,athleisure beige cotton hat,"hat,athleisure,beige,cotton,outdoor,autumn"
Which hat is your choice for travel during winter?,punk purple suede hat,"hat,punk,purple,suede,travel,winter"
Describe a boots you would wear to casual in autumn.,bohemian yellow leather boots,"boots,bohemian,yellow,leather,casual,autumn"
What belt do you wear for festival in summer?,minimalist orange wool belt,"belt,minimalist,orange,wool,festival,summer"
What trousers do you wear for work in winter?,streetwear orange nylon trousers,"trousers,streetwear,orange,nylon,work,winter"
What's your preferred hoodie for beach in summer?,streetwear green linen hoodie,"hoodie,streetwear,green,linen,beach,summer"
What loafers do you wear for concert in spring?,minimalist gray silk loafers,"loafers,minimalist,gray,silk,concert,spring"
Describe a jacket you would wear to party in autumn.,bohemian brown leather jacket,"jacket,bohemian,brown,leather,party,autumn"
Describe a pants you would wear to gym in summer.,preppy green polyester pants,"pants,preppy,green,polyester,gym,summer"
Which sweater is your choice for gym during autumn?,bohemian beige silk sweater,"sweater,bohemian,beige,silk,gym,autumn"
What sweater do you wear for dinner in autumn?,bohemian purple nylon sweater,"sweater,bohemian,purple,nylon,dinner,autumn"
What's your preferred belt for interview in winter?,casual red leather belt,"belt,casual,red,leather,interview,winter"
Describe a jeans you would wear to concert in summer.,preppy red cotton jeans,"jeans,preppy,red,cotton,concert,summer"
What coat do you wear for wedding in spring?,grunge orange nylon coat,"coat,grunge,orange,nylon,wedding,spring"
Which scarf is your choice for casual during autumn?,minimalist blue cotton scarf,"scarf,minimalist,blue,cotton,casual,autumn"
Describe a sneakers you would wear to festival in autumn.,athleisure beige denim sneakers,"sneakers,athleisure,beige,denim,festival,autumn"
What's your preferred hoodie for work in autumn?,casual purple cotton hoodie,"hoodie,casual,purple,cotton,work,autumn"
What blouse do you wear for outdoor in spring?,vintage gray leather blouse,"blouse,vintage,gray,leather,outdoor,spring"
What's your preferred shirt for indoor in spring?,preppy white polyester shirt,"shirt,preppy,white,polyester,indoor,spring"
What's your preferred hoodie for casual in winter?,minimalist yellow wool hoodie,"hoodie,minimalist,yellow,wool,casual,winter"
Which trousers is your choice for indoor during winter?,punk brown nylon trousers,"trousers,punk,brown,nylon,indoor,winter"
What's your preferred trousers for dinner in winter?,formal yellow silk trousers,"trousers,formal,yellow,silk,dinner,winter"
What's your preferred dress for party in winter?,streetwear orange silk dress,"dress,streetwear,orange,silk,party,winter"
What's your preferred sneakers for concert in autumn?,grunge pink silk sneakers,"sneakers,grunge,pink,silk,concert,autumn"
What's your preferred sneakers for work in spring?,punk pink leather sneakers,"sneakers,punk,pink,leather,work,spring"
Which slippers is your choice for indoor during spring?,streetwear white suede slippers,"slippers,streetwear,white,suede,indoor,spring"
What jacket do you wear for date night in winter?,streetwear green polyester jacket,"jacket,streetwear,green,polyester,date night,winter"
What oxfords do you wear for party in autumn?,punk brown denim oxfords,"oxfords,punk,brown,denim,party,autumn"
What bag do you wear for festival in spring?,athleisure green denim bag,"bag,athleisure,green,denim,festival,spring"
What's your preferred blouse for travel in spring?,streetwear purple nylon blouse,"blouse,streetwear,purple,nylon,travel,spring"
Describe a shorts you would wear to travel in winter.,preppy yellow linen shorts,"shorts,preppy,yellow,linen,travel,winter"
Which shirt is your choice for date night during spring?,minimalist green leather shirt,"shirt,minimalist,green,leather,date night,spring"
What's your preferred dress for party in spring?,grunge blue silk dress,"dress,grunge,blue,silk,party,spring"
Describe a sneakers you would wear to festival in winter.,bohemian beige leather sneakers,"sneakers,bohemian,beige,leather,festival,winter"
What trousers do you wear for festival in autumn?,punk brown cotton trousers,"trousers,punk,brown,cotton,festival,autumn"
Which sneakers is your choice for indoor during spring?,minimalist beige wool sneakers,"sneakers,minimalist,beige,wool,indoor,spring"
Describe a t-shirt you would wear to party in autumn.,punk beige cotton t-shirt,"t-shirt,punk,beige,cotton,party,autumn"
What's your preferred slippers for party in summer?,athleisure gray linen slippers,"slippers,athleisure,gray,linen,party,summer"
What suit do you wear for casual in winter?,streetwear orange silk suit,"suit,streetwear,orange,silk,casual,winter"
Which boots is your choice for concert during autumn?,vintage pink leather boots,"boots,vintage,pink,leather,concert,autumn"
Describe a belt you would wear to date night in autumn.,formal pink nylon belt,"belt,formal,pink,nylon,date night,autumn"
What pants do you wear for indoor in winter?,formal gray wool pants,"pants,formal,gray,wool,indoor,winter"
Which sneakers is your choice for concert during spring?,punk yellow velvet sneakers,"sneakers,punk,yellow,velvet,concert,spring"
Describe a belt you would wear to dinner in summer.,vintage green leather belt,"belt,vintage,green,leather,dinner,summer"
What loafers do you wear for concert in summer?,formal orange denim loafers,"loafers,formal,orange,denim,concert,summer"
What blazer do you wear for beach in autumn?,formal yellow silk blazer,"blazer,formal,yellow,silk,beach,autumn"
What's your preferred jeans for formal in autumn?,formal pink linen jeans,"jeans,formal,pink,linen,formal,autumn"
What's your preferred coat for concert in summer?,punk green wool coat,"coat,punk,green,wool,concert,summer"
Which trousers is your choice for party during spring?,preppy black linen trousers,"trousers,preppy,black,linen,party,spring"
Which jewelry is your choice for travel during winter?,punk black wool jewelry,"jewelry,punk,black,wool,travel,winter"
What's your preferred coat for outdoor in winter?,casual pink velvet coat,"coat,casual,pink,velvet,outdoor,winter"
Which slippers is your choice for travel during summer?,casual brown polyester slippers,"slippers,casual,brown,polyester,travel,summer"
What's your preferred suit for outdoor in autumn?,punk orange denim suit,"suit,punk,orange,denim,outdoor,autumn"
Which trousers is your choice for travel during summer?,punk yellow wool trousers,"trousers,punk,yellow,wool,travel,summer"
What coat do you wear for casual in summer?,punk yellow cotton coat,"coat,punk,yellow,cotton,casual,summer"
Which t-shirt is your choice for casual during winter?,streetwear black leather t-shirt,"t-shirt,streetwear,black,leather,casual,winter"
What's your preferred suit for beach in autumn?,minimalist red cotton suit,"suit,minimalist,red,cotton,beach,autumn"
What's your preferred jacket for interview in winter?,grunge white leather jacket,"jacket,grunge,white,leather,interview,winter"
Which skirt is your choice for travel during spring?,formal pink leather skirt,"skirt,formal,pink,leather,travel,spring"
What's your preferred slippers for work in spring?,vintage beige cotton slippers,"slippers,vintage,beige,cotton,work,spring"
Which oxfords is your choice for festival during summer?,athleisure orange nylon oxfords,"oxfords,athleisure,orange,nylon,festival,summer"
Which loafers is your choice for indoor during winter?,vintage blue suede loafers,"loafers,vintage,blue,suede,indoor,winter"
What blouse do you wear for indoor in winter?,grunge beige nylon blouse,"blouse,grunge,beige,nylon,indoor,winter"
Describe a suit you would wear to outdoor in summer.,minimalist green leather suit,"suit,minimalist,green,leather,outdoor,summer"
Describe a dress you would wear to dinner in spring.,punk black nylon dress,"dress,punk,black,nylon,dinner,spring"
What blouse do you wear for outdoor in spring?,punk green silk blouse,"blouse,punk,green,silk,outdoor,spring"
What belt do you wear for concert in winter?,preppy blue nylon belt,"belt,preppy,blue,nylon,concert,winter"
Which belt is your choice for travel during summer?,athleisure purple velvet belt,"belt,athleisure,purple,velvet,travel,summer"
Which jeans is your choice for wedding during summer?,minimalist white wool jeans,"jeans,minimalist,white,wool,wedding,summer"
What slippers do you wear for travel in spring?,casual white linen slippers,"slippers,casual,white,linen,travel,spring"
Describe a trousers you would wear to date night in autumn.,streetwear pink velvet trousers,"trousers,streetwear,pink,velvet,date night,autumn"
What's your preferred jewelry for beach in summer?,punk yellow denim jewelry,"jewelry,punk,yellow,denim,beach,summer"
Describe a oxfords you would wear to beach in summer.,minimalist orange polyester oxfords,"oxfords,minimalist,orange,polyester,beach,summer"
What's your preferred hoodie for wedding in winter?,bohemian red cotton hoodie,"hoodie,bohemian,red,cotton,wedding,winter"
Describe a loafers you would wear to travel in spring.,preppy brown polyester loafers,"loafers,preppy,brown,polyester,travel,spring"
Which slippers is your choice for gym during summer?,vintage blue velvet slippers,"slippers,vintage,blue,velvet,gym,summer"
What heels do you wear for dinner in winter?,punk red nylon heels,"heels,punk,red,nylon,dinner,winter"
What's your preferred pants for wedding in winter?,casual yellow nylon pants,"pants,casual,yellow,nylon,wedding,winter"
Describe a t-shirt you would wear to dinner in autumn.,minimalist black nylon t-shirt,"t-shirt,minimalist,black,nylon,dinner,autumn"
Which scarf is your choice for beach during spring?,grunge beige linen scarf,"scarf,grunge,beige,linen,beach,spring"
Describe a loafers you would wear to beach in autumn.,formal blue suede loafers,"loafers,formal,blue,suede,beach,autumn"
What's your preferred hoodie for beach in spring?,casual orange silk hoodie,"hoodie,casual,orange,silk,beach,spring"
Describe a jewelry you would wear to casual in summer.,athleisure orange leather jewelry,"jewelry,athleisure,orange,leather,casual,summer"
Which jacket is your choice for date night during spring?,preppy green linen jacket,"jacket,preppy,green,linen,date night,spring"
Describe a jeans you would wear to casual in winter.,vintage blue polyester jeans,"jeans,vintage,blue,polyester,casual,winter"
What bag do you wear for gym in spring?,preppy beige denim bag,"bag,preppy,beige,denim,gym,spring"
Which shorts is your choice for festival during winter?,casual green denim shorts,"shorts,casual,green,denim,festival,winter"
What's your preferred hat for beach in spring?,minimalist blue velvet hat,"hat,minimalist,blue,velvet,beach,spring"
What t-shirt do you wear for travel in winter?,casual purple silk t-shirt,"t-shirt,casual,purple,silk,travel,winter"
What's your preferred scarf for date night in autumn?,minimalist black cotton scarf,"scarf,minimalist,black,cotton,date night,autumn"
What sandals do you wear for work in summer?,formal pink silk sandals,"sandals,formal,pink,silk,work,summer"
What's your preferred belt for formal in winter?,casual black silk belt,"belt,casual,black,silk,formal,winter"
What jewelry do you wear for work in summer?,minimalist green linen jewelry,"jewelry,minimalist,green,linen,work,summer"
Which trousers is your choice for beach during spring?,casual yellow polyester trousers,"trousers,casual,yellow,polyester,beach,spring"
What jeans do you wear for date night in spring?,minimalist gray suede jeans,"jeans,minimalist,gray,suede,date night,spring"
Describe a bag you would wear to date night in summer.,minimalist black polyester bag,"bag,minimalist,black,polyester,date night,summer"
